i,drand48()
9404,0.618507
9405,0.19101
9406,0.291958
9407,0.298902
9408,0.499868
9409,0.484642
9410,0.644433
9411,0.10606
9412,0.114145
9413,0.267163
9414,0.763362
9415,0.846961
9416,0.394183
9417,0.410626
9418,0.474543
9419,0.0944902
9420,0.111069
9421,0.723631
9422,0.525006
9423,0.00819538
9424,0.623514
9425,0.618919
9426,0.67208
9427,0.549712
9428,0.401622
9429,0.0432097
9430,0.741667
9431,0.428239
9432,0.44878
9433,0.581135
9434,0.862984
9435,0.3518
9436,0.473067
9437,0.573002
9438,0.436101
9439,0.988951
9440,0.955533
9441,0.16399
9442,0.92748
9443,0.52692
9444,0.264384
9445,0.938964
9446,0.275261
9447,0.768747
9448,0.762634
9449,0.591902
9450,0.556609
9451,0.782317
9452,0.745806
9453,0.471859
9454,0.988051
9455,0.402312
9456,0.773113
9457,0.769293
9458,0.238943
9459,0.611844
9460,0.970198
9461,0.128541
9462,0.208468
9463,0.479131
9464,0.587493
9465,0.0563489
9466,0.696458
9467,0.89711
9468,0.101776
9469,0.245013
9470,0.964747
9471,0.636875
9472,0.509403
9473,0.835201
9474,0.793384
9475,0.961558
9476,0.940404
9477,0.341512
9478,0.868123
9479,0.30354
9480,0.0391607
9481,0.977876
9482,0.853003
9483,0.848257
9484,0.628632
9485,0.114908
9486,0.294097
9487,0.621301
9488,0.373028
9489,0.633045
9490,0.134749
9491,0.186904
9492,0.553823
9493,0.699984
9494,0.494573
9495,0.945462
9496,0.704223
9497,0.585499
9498,0.947583
9499,0.39154
9500,0.939179
9501,0.25871
9502,0.631033
9503,0.453401
9504,0.0562804
9505,0.810462
9506,0.505521
9507,0.0876752
9508,0.255179
9509,0.965419
9510,0.17688
9511,0.821346
9512,0.970221
9513,0.744248
9514,0.1673
9515,0.606024
9516,0.376855
9517,0.495818
9518,0.00136592
9519,0.630841
9520,0.614034
9521,0.22345
9522,0.14458
9523,0.099761
9524,0.362555
9525,0.199073
9526,0.718025
9527,0.152178
9528,0.786307
9529,0.00674182
9530,0.111671
9531,0.343189
9532,0.836286
9533,0.234721
9534,0.557276
9535,0.418628
9536,0.845402
9537,0.286564
9538,0.404713
9539,0.551936
9540,0.218408
9541,0.0899893
9542,0.105885
9543,0.0531689
9544,0.811411
9545,0.622348
9546,0.659308
9547,0.628282
9548,0.46841
9549,0.0580961
9550,0.74522
9551,0.138533
9552,0.760169
9553,0.282637
9554,0.803039
9555,0.0799299
9556,0.578694
9557,0.454435
9558,0.515756
9559,0.531698
9560,0.156954
9561,0.070324
9562,0.29291
9563,0.486524
9564,0.789723
9565,0.57506
9566,0.437026
9567,0.415605
9568,0.962042
9569,0.323447
9570,0.367637
9571,0.79544
9572,0.384614
9573,0.660689
9574,0.0202286
9575,0.553687
9576,0.181134
9577,0.933351
9578,0.870854
9579,0.916843
9580,0.965162
9581,0.419476
9582,0.824979
9583,0.666934
9584,0.0307259
9585,0.902721
9586,0.89367
9587,0.0577486
9588,0.311522
9589,0.983095
9590,0.432165
9591,0.588543
9592,0.0418122
9593,0.177874
9594,0.0836602
9595,0.985786
9596,0.284173
9597,0.523222
9598,0.131652
9599,0.367817
9600,0.234889
9601,0.232904
9602,0.972256
9603,0.945594
9604,0.73953
9605,0.139276
9606,0.956585
9607,0.292835
9608,0.96505
9609,0.157639
9610,0.0836069
9611,0.264265
9612,0.0994791
9613,0.0433352
9614,0.435281
9615,0.880489
9616,0.158018
9617,0.807077
9618,0.905408
9619,0.776955
9620,0.0403273
9621,0.514427
9622,0.577229
9623,0.242869
9624,0.436301
9625,0.906847
9626,0.0257945
9627,0.0797922
9628,0.748092
9629,0.571925
9630,0.161464
9631,0.880566
9632,0.0692096
9633,0.87744
9634,0.870286
9635,0.274401
9636,0.324763
9637,0.826582
9638,0.353585
9639,0.876293
9640,0.771309
9641,0.539325
9642,0.508921
9643,0.306865
9644,0.224093
9645,0.507771
9646,0.0419597
9647,0.666369
9648,0.120933
9649,0.791777
9650,0.946066
9651,0.223673
9652,0.0457073
9653,0.23677
9654,0.054151
9655,0.052917
9656,0.773737
9657,0.820122
9658,0.15406
9659,0.668151
9660,0.622712
9661,0.718512
9662,0.591365
9663,0.886269
9664,0.705784
9665,0.379284
9666,0.866699
9667,0.723141
9668,0.100736
9669,0.157957
9670,0.801731
9671,0.894883
9672,0.436557
9673,0.225933
9674,0.809722
9675,0.769134
9676,0.625242
9677,0.872325
9678,0.402467
9679,0.469224
9680,0.554267
9681,0.827189
9682,0.612842
9683,0.371804
9684,0.329158
9685,0.266694
9686,0.656528
9687,0.816355
9688,0.894235
9689,0.0607623
9690,0.121476
9691,0.338878
9692,0.544319
9693,0.0680098
9694,0.81103
9695,0.793657
9696,0.405636
9697,0.739562
9698,0.206245
9699,0.993475
9700,0.547921
9701,0.471361
9702,0.31283
9703,0.902873
9704,0.0827363
9705,0.443231
9706,0.454418
9707,0.399557
9708,0.699092
9709,0.642375
9710,0.730818
9711,0.379833
9712,0.333831
9713,0.319719
9714,0.31987
9715,0.744827
9716,0.520938
9717,0.840927
9718,0.335059
9719,0.0505376
9720,0.814393
9721,0.231928
9722,0.406762
9723,0.337421
9724,0.139821
9725,0.283844
9726,0.70962
9727,0.640885
9728,0.0605299
9729,0.867626
9730,0.567022
9731,0.704937
9732,0.506341
9733,0.748122
9734,0.60897
9735,0.52518
9736,0.224655
9737,0.205225
9738,0.402842
9739,0.0978406
9740,0.991438
9741,0.831174
9742,0.507068
9743,0.477664
9744,0.837354
9745,0.0337195
9746,0.582792
9747,0.294
9748,0.276221
9749,0.730937
9750,0.933782
9751,0.851664
9752,0.797757
9753,0.0619457
9754,0.103796
9755,0.977093
9756,0.935587
9757,0.386207
9758,0.745026
9759,0.752541
9760,0.729263
9761,0.520534
9762,0.261061
9763,0.11885
9764,0.753363
9765,0.826344
9766,0.931019
9767,0.19349
9768,0.428343
9769,0.0593065
9770,0.624228
9771,0.733549
9772,0.600692
9773,0.619547
9774,0.431327
9775,0.927342
9776,0.381155
9777,0.173554
9778,0.760372
9779,0.0929713
9780,0.659523
9781,0.380166
9782,0.695843
9783,0.632848
9784,0.226064
9785,0.354533
9786,0.793108
9787,0.990908
9788,0.879573
9789,0.398084
9790,0.407647
9791,0.400565
9792,0.599726
9793,0.652693
9794,0.14195
9795,0.928631
9796,0.819767
9797,0.586971
9798,0.86666
9799,0.0112771
9800,0.0201927
9801,0.366553
9802,0.947216
9803,0.156144
9804,0.444146
9805,0.113251
9806,0.0222944
9807,0.32902
9808,0.332598
9809,0.12581
9810,0.753127
9811,0.348799
9812,0.017413
9813,0.263929
9814,0.0387889
9815,0.241092
9816,0.771277
9817,0.724182
9818,0.995395
9819,0.324822
9820,0.976733
9821,0.338942
9822,0.578693
9823,0.969078
9824,0.876757
9825,0.675655
9826,0.719492
9827,0.616519
9828,0.544098
9829,0.612511
9830,0.697954
9831,0.247728
9832,0.346873
9833,0.617193
9834,0.741893
9835,0.896428
9836,0.887522
9837,0.697981
9838,0.360339
9839,0.822655
9840,0.398335
9841,0.361676
9842,0.159004
9843,0.229372
9844,0.839508
9845,0.971958
9846,0.0994067
9847,0.953164
9848,0.368384
9849,0.616698
9850,0.707084
9851,0.872387
9852,0.537701
9853,0.0660599
9854,0.283027
9855,0.123111
9856,0.0957638
9857,0.128066
9858,0.981388
9859,0.876698
9860,0.8653
9861,0.818411
9862,0.768438
9863,0.960578
9864,0.0860317
9865,0.28122
9866,0.933854
9867,0.0594025
9868,0.237797
9869,0.492039
9870,0.475098
9871,0.4462
9872,0.588325
9873,0.999473
9874,0.386074
9875,0.00723695
9876,0.107746
9877,0.513614
9878,0.548078
9879,0.850388
9880,0.488999
9881,0.114892
9882,0.517907
9883,0.650803
9884,0.540762
9885,0.463531
9886,0.336531
9887,0.481245
9888,0.362141
9889,0.255778
9890,0.421957
9891,0.604827
9892,0.35363
9893,0.557098
9894,0.369751
9895,0.247849
9896,0.107773
9897,0.694163
9898,0.85031
9899,0.908522
9900,0.599317
9901,0.396659
9902,0.877613
9903,0.247686
9904,0.355631
9905,0.527339
9906,0.222275
9907,0.0198391
9908,0.633937
9909,0.345746
9910,0.172677
9911,0.0723356
9912,0.215722
9913,0.0294331
9914,0.810521
9915,0.918385
9916,0.607106
9917,0.478911
9918,0.388011
9919,0.292152
9920,0.0164568
9921,0.00211499
9922,0.777879
9923,0.953983
9924,0.979851
9925,0.694661
9926,0.647793
9927,0.628498
9928,0.386924
9929,0.47802
9930,0.398214
9931,0.641362
9932,0.593182
9933,0.243983
9934,0.736996
9935,0.651226
9936,0.412007
9937,0.186073
9938,0.362166
9939,0.94616
9940,0.885606
9941,0.623211
9942,0.731988
9943,0.449422
9944,0.617302
9945,0.774857
9946,0.542155
9947,0.733426
9948,0.0893518
9949,0.507528
9950,0.855623
9951,0.615047
9952,0.225428
9953,0.908289
9954,0.970979
9955,0.957003
9956,0.622714
9957,0.160204
9958,0.0284131
9959,0.0519642
9960,0.466074
9961,0.997341
9962,0.0744268
9963,0.85669
9964,0.439923
9965,0.542703
9966,0.201627
9967,0.576916
9968,0.719259
9969,0.512135
9970,0.390727
9971,0.899768
9972,0.800105
9973,0.172049
9974,0.578668
9975,0.0144135
9976,0.924564
9977,0.530725
9978,0.108284
9979,0.454474
9980,0.773367
9981,0.624443
9982,0.257841
9983,0.504048
9984,0.998675
9985,0.423982
9986,0.758037
9987,0.215236
9988,0.81471
9989,0.467849
9990,0.662633
9991,0.0366323
9992,0.969399
9993,0.350468
9994,0.307906
9995,0.212945
9996,0.905453
9997,0.321345
9998,0.364885
9999,0.814646
10000,0.156392
10001,0.5408
10002,0.724186
10003,0.83827
10004,0.0870141
10005,0.685313
10006,0.55173
10007,0.892841
10008,0.00712601
10009,0.187948
10010,0.788345
10011,0.682014
10012,0.693358
10013,0.164077
10014,0.438949
10015,0.696433
10016,0.131253
10017,0.128078
10018,0.587628
10019,0.153701
10020,0.226115
10021,0.711393
10022,0.391398
10023,0.437194
10024,0.667272
10025,0.395937
10026,0.633937
10027,0.778116
10028,0.610305
10029,0.569227
10030,0.375404
10031,0.151814
10032,0.362532
10033,0.169469
10034,0.00787259
10035,0.789176
10036,0.51882
10037,0.64156
10038,0.638559
10039,0.0723118
10040,0.650896
10041,0.58026
10042,0.27347
10043,0.141553
10044,0.560247
10045,0.14748
10046,0.189068
10047,0.304813
10048,0.571976
10049,0.359554
10050,0.164
10051,0.342651
10052,0.387306
10053,0.531622
10054,0.729859
10055,0.340918
10056,0.591644
10057,0.314026
10058,0.200382
10059,0.571039
10060,0.202141
10061,0.775054
10062,0.191868
10063,0.75495
10064,0.255638
10065,0.181143
10066,0.471112
10067,0.392161
10068,0.70988
10069,0.44599
10070,0.906464
10071,0.55074
10072,0.13635
10073,0.500851
10074,0.776265
10075,0.00811662
10076,0.303327
10077,0.0572681
10078,0.758712
10079,0.0132067
10080,0.717507
10081,0.758523
10082,0.217973
10083,0.385542
10084,0.149366
10085,0.55629
10086,0.37119
10087,0.592832
10088,0.702216
10089,0.203471
10090,0.105974
10091,0.794091
10092,0.891558
10093,0.0631866
10094,0.48233
10095,0.305244
10096,0.726986
10097,0.428039
10098,0.739143
10099,0.257743
10100,0.883659
10101,0.29425
10102,0.203757
10103,0.363472
10104,0.617589
10105,0.00415518
10106,0.222605
10107,0.172145
10108,0.225201
10109,0.460212
10110,0.767876
10111,0.277022
10112,0.132241
10113,0.217439
10114,0.984876
10115,0.873408
10116,0.382965
10117,0.812739
10118,0.709933
10119,0.449798
10120,0.603387
10121,0.213327
10122,0.0706306
10123,0.257289
10124,0.851156
10125,0.427556
10126,0.168069
10127,0.387981
10128,0.0114445
10129,0.675374
10130,0.602066
10131,0.642358
10132,0.128261
10133,0.258889
10134,0.130365
10135,0.989325
10136,0.80218
10137,0.492794
10138,0.0254755
10139,0.946799
10140,0.27
10141,0.977482
10142,0.00965516
10143,0.0269438
10144,0.193966
10145,0.742458
10146,0.889518
10147,0.905648
10148,0.415524
10149,0.613189
10150,0.884872
10151,0.863511
10152,0.811985
10153,0.709997
10154,0.937808
10155,0.493805
10156,0.97791
10157,0.563234
10158,0.111973
10159,0.635883
10160,0.233519
10161,0.605306
10162,0.240833
10163,0.939849
10164,0.640227
10165,0.09847
10166,0.777973
10167,0.635528
10168,0.431778
10169,0.0896806
10170,0.940835
10171,0.716678
10172,0.904884
10173,0.102549
10174,0.648398
10175,0.376729
10176,0.165304
10177,0.724947
10178,0.938182
10179,0.67721
10180,0.706664
10181,0.412676
10182,0.841448
10183,0.892386
10184,0.0757799
10185,0.979403
10186,0.508877
10187,0.0668797
10188,0.518798
10189,0.795669
10190,0.451456
10191,0.126354
10192,0.629187
10193,0.481019
10194,0.410254
10195,0.489357
10196,0.456623
10197,0.289339
10198,0.739697
10199,0.901574
10200,0.0635276
10201,0.795273
10202,0.50551
10203,0.0279297
10204,0.114822
10205,0.366746
10206,0.312383
10207,0.834905
10208,0.190931
10209,0.123159
10210,0.317655
10211,0.632188
10212,0.26193
10213,0.139651
10214,0.913692
10215,0.742367
10216,0.242775
10217,0.964331
10218,0.209541
10219,0.56814
10220,0.0597339
10221,0.607566
10222,0.0759067
10223,0.532634
10224,0.943516
10225,0.97098
10226,0.0790468
10227,0.199616
10228,0.175411
10229,0.780051
10230,0.88929
10231,0.321969
10232,0.652247
10233,0.929989
10234,0.557126
10235,0.619781
10236,0.010658
10237,0.352475
10238,0.581039
10239,0.520379
10240,0.720586
10241,0.0540599
10242,0.701293
10243,0.683822
10244,0.284797
10245,0.499229
10246,0.4257
10247,0.93663
10248,0.181283
10249,0.536913
10250,0.0882751
10251,0.807332
10252,0.377764
10253,0.263433
10254,0.748664
10255,0.528862
10256,0.504049
10257,0.633336
10258,0.0269132
10259,0.489663
10260,0.164093
10261,0.96845
10262,0.429879
10263,0.287902
10264,0.433395
10265,0.361777
10266,0.336065
10267,0.897468
10268,0.550451
10269,0.0540852
10270,0.366683
10271,0.88195
10272,0.857853
10273,0.295312
10274,0.762107
10275,0.000908251
10276,0.566964
10277,0.749105
10278,0.812636
10279,0.114201
10280,0.25078
10281,0.80628
10282,0.646803
10283,0.693452
10284,0.656554
10285,0.0317766
10286,0.373529
10287,0.94904
10288,0.469989
10289,0.560487
10290,0.898644
10291,0.0459435
10292,0.756644
10293,0.401406
10294,0.712233
10295,0.847805
10296,0.606813
10297,0.0188399
10298,0.669456
10299,0.346571
10300,0.874102
10301,0.0863941
10302,0.690798
10303,0.421726
10304,0.13473
10305,0.197414
10306,0.392891
10307,0.86061
10308,0.116923
10309,0.448113
10310,0.761259
10311,0.957475
10312,0.823545
10313,0.961366
10314,0.00260221
10315,0.307288
10316,0.565156
10317,0.50496
10318,0.905808
10319,0.199901
10320,0.757153
10321,0.683792
10322,0.215261
10323,0.895831
10324,0.938722
10325,0.697213
10326,0.322559
10327,0.88683
10328,0.321257
10329,0.187519
10330,0.737199
10331,0.388758
10332,0.751262
10333,0.240873
10334,0.354842
10335,0.922452
10336,0.211973
10337,0.505995
10338,0.133372
10339,0.0676794
10340,0.526808
10341,0.677453
10342,0.869997
10343,0.748645
10344,0.357075
10345,0.148865
10346,0.883443
10347,0.665365
10348,0.700052
10349,0.51671
10350,0.407882
10351,0.427697
10352,0.138709
10353,0.238452
10354,0.842183
10355,0.297549
10356,0.0211592
10357,0.190633
10358,0.939838
10359,0.185229
10360,0.459704
10361,0.0953291
10362,0.920013
10363,0.178937
10364,0.642517
10365,0.889486
10366,0.00558392
10367,0.67874
10368,0.00522912
10369,0.594273
10370,0.304402
10371,0.440082
10372,0.577531
10373,0.234565
10374,0.328535
10375,0.0550313
10376,0.517288
10377,0.886351
10378,0.953956
10379,0.6753
10380,0.890488
10381,0.157289
10382,0.749311
10383,0.938874
10384,0.0216967
10385,0.888538
10386,0.414434
10387,0.946503
10388,0.801738
10389,0.800606
10390,0.462682
10391,0.85564
10392,0.725445
10393,0.279158
10394,0.229526
10395,0.843811
10396,0.87386
10397,0.736184
10398,0.0949722
10399,0.232209
10400,0.736947
10401,0.605654
10402,0.349168
10403,0.861031
10404,0.582197
10405,0.299667
10406,0.116947
10407,0.0433254
10408,0.8525
10409,0.510549
10410,0.974232
10411,0.782558
10412,0.867079
10413,0.386312
10414,0.451472
10415,0.374671
10416,0.399332
10417,0.0121746
10418,0.218868
10419,0.99801
10420,0.715246
10421,0.620613
10422,0.905728
10423,0.659282
10424,0.52895
10425,0.238613
10426,0.820388
10427,0.661838
10428,0.424437
10429,0.416058
10430,0.234538
10431,0.110528
10432,0.414064
10433,0.00650561
10434,0.881448
10435,0.397424
10436,0.967795
10437,0.0749446
10438,0.224352
10439,0.922733
10440,0.518189
10441,0.160764
10442,0.290451
10443,0.80862
10444,0.793698
10445,0.743233
10446,0.17672
10447,0.139611
10448,0.479083
10449,0.646888
10450,0.033438
10451,0.406447
10452,0.471809
10453,0.731691
10454,0.565562
10455,0.701048
10456,0.175528
10457,0.874529
10458,0.084414
10459,0.684602
10460,0.827584
10461,0.442144
10462,0.444326
10463,0.0703649
10464,0.231486
10465,0.0490746
10466,0.940883
10467,0.984691
10468,0.595181
10469,0.896396
10470,0.387105
10471,0.0170277
10472,0.552539
10473,0.797465
10474,0.157549
10475,0.480555
10476,0.162657
10477,0.655477
10478,0.362091
10479,0.583909
10480,0.486541
10481,0.595102
10482,0.423491
10483,0.0807967
10484,0.683512
10485,0.738115
10486,0.956176
10487,0.00351775
10488,0.853756
10489,0.212634
10490,0.82677
10491,0.299585
10492,0.685134
10493,0.999892
10494,0.796355
10495,0.344245
10496,0.401333
10497,0.644564
10498,0.955292
10499,0.178042
10500,0.317332
10501,0.318337
10502,0.846518
10503,0.965507
10504,0.202763
10505,0.75603
10506,0.393908
10507,0.151992
10508,0.553149
10509,0.844235
10510,0.497527
10511,0.43978
10512,0.145056
10513,0.189794
10514,0.995092
10515,0.3566
10516,0.979296
10517,0.52572
10518,0.0139517
10519,0.459862
10520,0.924697
10521,0.912367
10522,0.0241742
10523,0.234352
10524,0.295015
10525,0.0892815
10526,0.952619
10527,0.391314
10528,0.907984
10529,0.146366
10530,0.910013
10531,0.470126
10532,0.275884
10533,0.670561
10534,0.626111
10535,0.552859
10536,0.802208
10537,0.335639
10538,0.868084
10539,0.215513
10540,0.752993
10541,0.327908
10542,0.548637
10543,0.0116547
10544,0.331172
10545,0.220309
10546,0.105383
10547,0.284318
10548,0.108138
10549,0.742898
10550,0.0721802
10551,0.665666
10552,0.0118935
10553,0.0608522
10554,0.665144
10555,0.502133
10556,0.892125
10557,0.514602
10558,0.0976037
10559,0.652007
10560,0.688887
10561,0.543456
10562,0.224277
10563,0.675098
10564,0.435959
10565,0.588154
10566,0.828396
10567,0.667933
10568,0.698246
10569,0.923334
10570,0.317559
10571,0.706435
10572,0.743642
10573,0.523217
10574,0.02399
10575,0.620303
10576,0.405829
10577,0.518324
10578,0.529973
10579,0.234099
10580,0.530513
10581,0.504233
10582,0.105111
10583,0.129649
10584,0.392147
10585,0.752035
10586,0.172262
10587,0.788821
10588,0.002487
10589,0.221881
10590,0.765351
10591,0.806623
10592,0.741156
10593,0.563933
10594,0.834613
10595,0.879082
10596,0.859259
10597,0.0139636
10598,0.451191
10599,0.891415
10600,0.730936
10601,0.153221
10602,0.999531
10603,0.598013
10604,0.0484846
10605,0.94396
10606,0.186934
10607,0.800862
10608,0.721351
10609,0.703975
10610,0.587355
10611,0.316954
10612,0.998137
10613,0.816808
10614,0.741532
10615,0.363297
10616,0.187078
10617,0.950966
10618,0.906484
10619,0.781369
10620,0.410686
10621,0.483981
10622,0.0610442
10623,0.0378076
10624,0.653958
10625,0.188727
10626,0.985281
10627,0.457053
10628,0.215454
10629,0.173733
10630,0.22347
10631,0.212412
10632,0.762478
10633,0.600845
10634,0.673733
10635,0.288038
10636,0.944421
10637,0.997432
10638,0.911953
10639,0.754771
10640,0.804221
10641,0.592135
10642,0.220361
10643,0.122331
10644,0.621987
10645,0.229159
10646,0.54788
10647,0.349398
10648,0.855461
10649,0.143249
10650,0.25347
10651,0.937597
10652,0.240591
10653,0.433335
10654,0.777126
10655,0.796941
10656,0.0666636
10657,0.0754531
10658,0.225741
10659,0.656118
10660,0.0318444
10661,0.0238814
10662,0.960732
10663,0.37394
10664,0.757444
10665,0.512707
10666,0.417281
10667,0.776847
10668,0.0367257
10669,0.378496
10670,0.685551
10671,0.55561
10672,0.713625
10673,0.758856
10674,0.534643
10675,0.272103
10676,0.928611
10677,0.202885
10678,0.080887
10679,0.889485
10680,0.486352
10681,0.269641
10682,0.791951
10683,0.197403
10684,0.649352
10685,0.442355
10686,0.903952
10687,0.57443
10688,0.552797
10689,0.392431
10690,0.115153
10691,0.245202
10692,0.181309
10693,0.671945
10694,0.93992
10695,0.347324
10696,0.913787
10697,0.0709457
10698,0.771557
10699,0.036743
10700,0.697184
10701,0.561316
10702,0.251666
10703,0.608853
10704,0.0757897
10705,0.767954
10706,0.294186
10707,0.290961
10708,0.40471
10709,0.706922
10710,0.209749
10711,0.330185
10712,0.392989
10713,0.445808
10714,0.0441237
10715,0.135382
10716,0.634684
10717,0.85149
10718,0.0349697
10719,0.173914
10720,0.429753
10721,0.562853
10722,0.133902
10723,0.731149
10724,0.108527
10725,0.269674
10726,0.79385
10727,0.435495
10728,0.344634
10729,0.69317
10730,0.72112
10731,0.0728088
10732,0.865517
10733,0.888739
10734,0.401623
10735,0.865515
10736,0.294094
10737,0.557767
10738,0.873856
10739,0.293211
10740,0.0300097
10741,0.534462
10742,0.207837
10743,0.168473
10744,0.507473
10745,0.967239
10746,0.308083
10747,0.0548531
10748,0.455429
10749,0.544935
10750,0.166435
10751,0.990363
10752,0.994305
10753,0.419112
10754,0.302164
10755,0.641217
10756,0.294492
10757,0.878787
10758,0.425191
10759,0.5052
10760,0.810867
10761,0.867455
10762,0.0046495
10763,0.175141
10764,0.714085
10765,0.75934
10766,0.408607
10767,0.289716
10768,0.434962
10769,0.488053
10770,0.168972
10771,0.985979
10772,0.298404
10773,0.842539
10774,0.113927
10775,0.0358347
10776,0.076237
10777,0.0993169
10778,0.0722756
10779,0.523286
10780,0.165399
10781,0.874007
10782,0.391654
10783,0.7921
10784,0.683888
10785,0.267286
10786,0.005494
10787,0.371987
10788,0.459296
10789,0.809381
10790,0.439961
10791,0.848118
10792,0.00446841
10793,0.0224836
10794,0.257922
10795,0.86248
10796,0.675873
10797,0.41212
10798,0.606674
10799,0.0801464
10800,0.289544
10801,0.547055
10802,0.961919
10803,0.488819
10804,0.227389
10805,0.414265
10806,0.862976
10807,0.561335
10808,0.156289
10809,0.152541
10810,0.511996
10811,0.84914
10812,0.760502
10813,0.428166
10814,0.989758
10815,0.506713
10816,0.663666
10817,0.361778
10818,0.527451
10819,0.104681
10820,0.00320264
10821,0.930993
10822,0.600563
10823,0.170879
10824,0.882667
10825,0.932856
10826,0.488816
10827,0.0172547
