x[i+k],x[i]
0.781084,0.397365
0.759454,0.240597
0.0754911,0.704648
0.672575,0.393985
0.0847482,0.165771
0.877802,0.2334
0.920642,0.290159
0.886924,0.470763
0.990803,0.846504
0.271254,0.622174
0.22545,0.719596
0.9437,0.949851
0.762088,0.647952
0.991526,0.298612
0.6482,0.439776
0.837141,0.744751
0.985348,0.429285
0.133932,0.596595
0.99058,0.0608394
0.22661,0.806507
0.0399074,0.0753282
0.365487,0.104412
0.575175,0.960549
0.807053,0.252411
0.874585,0.565979
0.285575,0.0783066
0.0281572,0.100035
0.747987,0.229274
0.527886,0.790245
0.230021,0.739513
0.484264,0.176086
0.60537,0.0671619
0.663757,0.469612
0.530452,0.739303
0.54581,0.654337
0.729665,0.757062
0.861474,0.585717
0.546266,0.0951523
0.347563,0.436649
0.002628,0.353319
0.431626,0.222148
0.322183,0.288203
0.517477,0.459783
0.250028,0.0701701
0.809683,0.0453626
0.221449,0.48005
0.547211,0.293947
0.76356,0.826819
0.566122,0.210968
0.865305,0.294011
0.0510736,0.111932
0.697649,0.59497
0.690122,0.912548
0.349197,0.243915
0.597235,0.0376852
0.259833,0.351825
0.640028,0.0288606
0.488644,0.582016
0.652186,0.157505
0.202867,0.738672
0.218722,0.461869
0.755817,0.424316
0.251135,0.765933
0.976901,0.519376
0.813387,0.817257
0.929188,0.842206
0.437176,0.864461
0.777009,0.626837
0.870752,0.127298
0.164983,0.126206
0.478032,0.467987
0.496848,0.424816
0.00683264,0.11806
0.275564,0.985492
0.724164,0.659019
0.120888,0.478432
0.902747,0.942885
0.708818,0.876705
0.396081,0.153882
0.971139,0.68572
0.527926,0.209469
0.0739296,0.900327
0.527164,0.965101
0.0923995,0.850939
0.977145,0.397917
0.865904,0.257383
0.682199,0.455177
0.573237,0.362752
0.348243,0.689032
0.348051,0.848801
0.327233,0.072407
0.0152923,0.468939
0.345644,0.22998
0.383863,0.724111
0.40983,0.741725
0.951194,0.355001
0.255328,0.937756
0.902857,0.0251232
0.876062,0.782493
0.180409,0.995257
0.252639,0.853207
0.308384,0.046313
0.409065,0.934838
0.62387,0.881621
0.730422,0.757308
0.829715,0.971921
0.44086,0.057655
0.287635,0.845007
0.569118,0.786504
0.528229,0.671498
0.0264992,0.978948
0.916704,0.479423
0.504546,0.281828
0.06432,0.819561
0.814818,0.380608
0.233815,0.244729
0.291042,0.0674572
0.0022957,0.542199
0.42382,0.700107
0.457415,0.626166
0.598087,0.154242
0.211897,0.28713
0.132137,0.0389469
0.825451,0.499533
0.171031,0.701255
0.680203,0.35368
0.833103,0.19753
0.479357,0.596907
0.416468,0.337649
0.718257,0.543677
0.788406,0.231286
0.298743,0.952072
0.494271,0.0794486
0.779555,0.301039
0.927204,0.918091
0.0723337,0.23697
0.5241,0.525291
0.564238,0.284231
0.783764,0.656237
0.357492,0.389689
0.743369,0.954794
0.152324,0.0376945
0.634601,0.576472
0.914121,0.631682
0.175359,0.0510691
0.282355,0.632377
0.584449,0.963765
0.0432139,0.581098
0.882136,0.0787204
0.996812,0.822769
0.0597395,0.80934
0.334632,0.0691454
0.353377,0.583839
0.240076,0.89887
0.288559,0.13714
0.0919349,0.597568
0.635262,0.0319279
0.6084,0.244259
0.875941,0.269864
0.320933,0.522521
0.154898,0.0512994
0.0150647,0.603287
0.184385,0.739347
0.818068,0.0582785
0.881048,0.0665209
0.875861,0.81488
0.884025,0.940787
0.524627,0.210493
0.109363,0.237402
0.374542,0.764703
0.362271,0.397922
0.42985,0.466477
0.710736,0.997533
0.267396,0.0382495
0.56077,0.586677
0.637976,0.588329
0.191616,0.715668
0.455015,0.653041
0.711319,0.376001
0.442522,0.273083
0.0879628,0.592367
0.533154,0.318384
0.528877,0.971988
0.209389,0.057781
0.822484,0.638239
0.0361611,0.583931
0.050408,0.184755
0.182288,0.466011
0.50426,0.761144
0.34782,0.449684
0.0380131,0.0650303
0.780698,0.985796
0.638837,0.22963
0.605631,0.235714
0.508797,0.350156
0.942523,0.048153
0.366536,0.59676
0.568748,0.475677
0.533458,0.895413
0.533652,0.778137
0.362068,0.355942
0.540697,0.569814
0.0358243,0.412476
0.17362,0.722984
0.172668,0.540085
0.605115,0.52144
0.507237,0.210681
0.440311,0.385813
0.621527,0.146074
0.49623,0.0459418
0.0940948,0.130324
0.727084,0.438753
0.91443,0.460631
0.356044,0.295831
0.0739682,0.447889
0.803831,0.889697
0.45951,0.436036
0.848512,0.344528
0.0675123,0.495335
0.0354191,0.022132
0.543572,0.240181
0.450862,0.640534
0.026347,0.0508088
0.196882,0.891173
0.937115,0.647874
0.778198,0.693112
0.131865,0.0312097
0.491841,0.505282
0.801113,0.0462948
0.494183,0.847885
0.737582,0.875081
0.311117,0.298014
0.642542,0.197092
0.692427,0.15963
0.181762,0.710054
0.950235,0.727846
0.36838,0.725334
0.776143,0.401097
0.29227,0.394727
0.0426006,0.973025
0.666137,0.229385
0.260595,0.820798
0.32608,0.798002
0.844297,0.752436
0.600321,0.127193
0.00227431,0.33848
0.636494,0.337903
0.534996,0.313392
0.473021,0.279037
0.989091,0.227422
0.955268,0.654783
0.380117,0.939326
0.340424,0.323648
0.718375,0.15626
0.129285,0.632694
0.862079,0.760976
0.581774,0.795422
0.593424,0.122674
0.87511,0.907854
0.0350472,0.437721
0.776201,0.475432
0.813335,0.0373215
0.350713,0.412695
0.691732,0.348331
0.575753,0.823735
0.478518,0.680823
0.620149,0.531021
0.85467,0.858635
0.0148949,0.960573
0.593267,0.573044
0.33402,0.14418
0.939602,0.455346
0.57802,0.915794
0.823648,0.533026
0.970747,0.453131
0.928563,0.858695
0.896017,0.746948
0.159643,0.741898
0.0902281,0.24673
0.070465,0.851375
0.532198,0.665981
0.197002,0.548983
0.407618,0.152347
0.112919,0.0516718
0.624716,0.422513
0.566693,0.706186
0.161532,0.958736
0.874531,0.506295
0.0393205,0.739552
0.192683,0.698179
0.556874,0.0100672
0.757015,0.121245
0.863143,0.452891
0.699621,0.916658
0.768032,0.953371
0.619352,0.770086
0.319069,0.30023
0.452576,0.816354
0.868026,0.726687
0.1492,0.565495
0.271681,0.492743
0.451479,0.715892
0.222187,0.433213
0.172765,0.326009
0.0241882,0.261507
0.271575,0.365447
0.486693,0.581062
0.0339535,0.0285895
0.945247,0.349836
0.303207,0.733575
0.503661,0.713279
0.0135092,0.922559
0.738913,0.82273
0.549417,0.466086
0.031581,0.60694
0.099682,0.698617
0.414509,0.303262
0.736475,0.551161
0.87717,0.636696
0.898204,0.909239
0.274687,0.901359
0.482421,0.169778
0.198368,0.761379
0.111215,0.516374
0.249949,0.143615
0.856894,0.414422
0.336981,0.75361
0.57634,0.870404
0.336489,0.0758939
0.682833,0.125757
0.824374,0.36807
0.671332,0.782515
0.333676,0.238884
0.87558,0.407807
0.317046,0.210847
0.112205,0.773784
0.943562,0.591733
0.353112,0.594626
0.111001,0.14193
0.285545,0.464327
0.878749,0.36095
0.11456,0.14244
0.0128433,0.21573
0.291624,0.690901
0.816658,0.349333
0.717403,0.974457
0.756973,0.641032
0.879916,0.388735
0.796542,0.090649
0.301496,0.755496
0.529279,0.113589
0.705322,0.413701
0.00832783,0.472841
0.614771,0.0584341
0.522762,0.119329
0.480279,0.900316
0.0427559,0.401511
0.617241,0.594839
0.28574,0.0555992
0.404932,0.908864
0.883321,0.102398
0.74343,0.122334
0.51107,0.640294
0.730943,0.623346
0.378841,0.307612
0.421201,0.032439
0.44614,0.908121
0.380962,0.126522
0.184956,0.454468
0.573797,0.995733
0.896049,0.707718
0.109229,0.0540758
0.648915,0.938805
0.994405,0.726469
0.635334,0.934655
0.0370525,0.399336
0.521671,0.518655
0.158949,0.780482
0.403828,0.0327404
0.340352,0.889892
0.922331,0.78267
0.69079,0.761553
0.888075,0.368472
0.82294,0.071752
0.0674851,0.0730314
0.780749,0.396737
0.450812,0.963535
0.90234,0.889978
0.616447,0.0997274
0.0343822,0.896745
0.296081,0.251781
0.770436,0.0714346
0.851917,0.817752
0.850492,0.929385
0.819278,0.255745
0.0384147,0.190845
0.952397,0.741609
0.110081,0.729205
0.800957,0.840472
0.913504,0.93302
0.329757,0.868442
0.831976,0.694253
0.584231,0.780569
0.880297,0.734316
0.631061,0.200679
0.45246,0.914679
0.986114,0.927142
0.744894,0.222896
0.152281,0.838031
0.0937758,0.595386
0.786231,0.971559
0.713168,0.13219
0.861395,0.738628
0.5791,0.823248
0.756269,0.662352
0.530794,0.492604
0.186857,0.0860255
0.866595,0.36277
0.0970869,0.771089
0.971767,0.746892
0.66157,0.728148
0.65529,0.424227
0.647122,0.647684
0.485715,0.400184
0.99557,0.799403
0.770962,0.57949
0.711681,0.781801
0.520429,0.48413
0.307378,0.573076
0.235428,0.0995295
0.592134,0.0636465
0.149672,0.766222
0.128992,0.778991
0.55008,0.0162668
0.763158,0.226079
0.954227,0.521847
0.946074,0.424729
0.0724128,0.609517
0.00970153,0.593196
0.3926,0.558127
0.137618,0.00527177
0.787073,0.163562
0.647691,0.849298
0.422375,0.307502
0.407031,0.955069
0.0187159,0.657803
0.424025,0.999165
0.778157,0.168388
0.184655,0.553017
0.779096,0.328237
0.850084,0.947813
0.372542,0.733324
0.342841,0.796158
0.389354,0.444954
0.00308174,0.352543
0.357815,0.781954
0.945515,0.140699
0.989998,0.144887
0.452389,0.593207
0.548276,0.412372
0.0701751,0.85942
0.858586,0.566992
0.73538,0.4942
0.0472169,0.636742
0.964979,0.920034
0.867847,0.826313
0.559637,0.815063
0.61122,0.240389
0.685343,0.902478
0.255021,0.000574419
0.782528,0.688425
0.829125,0.612836
0.757723,0.728044
0.32125,0.819122
0.231495,0.210112
0.0695327,0.869527
0.436519,0.30167
0.79587,0.928118
0.564861,0.171898
0.0919329,0.843087
0.6694,0.529839
0.344902,0.95978
0.200169,0.229037
0.131516,0.956122
0.956697,0.885512
0.573938,0.386537
0.999373,0.739225
0.467268,0.403062
0.222185,0.757096
0.967208,0.788519
0.658045,0.453679
0.755349,0.036741
0.964859,0.0945637
0.266462,0.551219
0.394306,0.52972
0.0595592,0.358395
0.318175,0.0637061
0.292743,0.404461
0.360583,0.518344
0.403857,0.424259
0.810796,0.31728
0.0565048,0.977794
0.380856,0.810169
0.567265,0.523773
0.312292,0.603041
0.0567204,0.534473
0.571214,0.970337
0.0649007,0.81207
0.363289,0.536074
0.0657937,0.331363
0.689758,0.757595
0.821301,0.125353
0.529814,0.00793308
0.526277,0.114045
0.538304,0.890397
0.207677,0.930134
0.907929,0.3491
0.159269,0.264182
0.787955,0.288785
0.891826,0.726534
0.261008,0.100247
0.070584,0.948546
0.760616,0.832222
0.368296,0.135485
0.466848,0.123906
0.881501,0.43409
0.559442,0.156606
0.164539,0.702802
0.816847,0.0892564
0.979654,0.690816
0.62095,0.355151
0.704252,0.187331
0.451513,0.528879
0.817664,0.863521
0.590055,0.239468
0.339715,0.70949
0.658036,0.851063
0.683285,0.410299
0.545784,0.418653
0.542558,0.051581
0.485671,0.0126317
0.169237,0.424059
0.126861,0.0451129
0.134369,0.333776
0.0245919,0.943709
0.29886,0.114023
0.301354,0.645542
0.174421,0.00311138
0.866632,0.752867
0.992336,0.992085
0.701575,0.456687
0.30775,0.332051
0.74235,0.359611
0.778263,0.991036
0.0426166,0.288134
0.300766,0.320821
0.74488,0.528287
0.5734,0.470003
0.803779,0.871742
0.81545,0.707769
0.821792,0.828371
0.473913,0.11431
0.117422,0.123146
0.876014,0.648334
0.640419,0.984054
0.440741,0.868349
0.2004,0.341994
0.701604,0.748492
0.739527,0.94275
0.230885,0.479867
0.800689,0.782144
0.310431,0.53165
0.00165374,0.545569
0.417311,0.883831
0.5916,0.805433
0.633804,0.232761
0.347072,0.413393
0.536539,0.107717
0.756052,0.464493
0.448547,0.412553
0.280902,0.396471
0.738464,0.889288
0.63778,0.481302
0.424052,0.440068
0.919936,0.377308
0.159452,0.654937
0.186587,0.720625
0.266194,0.469883
0.353714,0.188241
0.993674,0.683505
0.916266,0.945314
0.358707,0.627478
0.735195,0.263338
0.727831,0.895246
0.307799,0.491247
0.887717,0.176378
0.0656667,0.588701
0.0700032,0.626182
0.0662498,0.703447
0.0807547,0.494056
0.148992,0.986185
0.70681,0.240206
0.710089,0.33558
0.523821,0.973004
0.656509,0.0638026
0.00911667,0.517495
0.144973,0.572775
0.836113,0.367824
0.26307,0.880168
0.371415,0.563944
0.740322,0.570869
0.15957,0.259133
0.885314,0.805989
0.509436,0.229573
0.723628,0.951564
0.937749,0.59019
0.830397,0.872621
0.2082,0.644559
0.617563,0.540485
0.604288,0.732021
0.249516,0.274072
0.846846,0.613405
0.981228,0.394489
0.274658,0.682959
0.246903,0.244298
0.815166,0.646073
0.905205,0.987225
0.793213,0.974736
0.204309,0.79052
0.742083,0.302649
0.892839,0.927937
0.800558,0.679833
0.324392,0.723236
0.263721,0.00875828
0.74078,0.941956
0.216027,0.86801
0.481414,0.990296
0.384785,0.0628737
0.745833,0.462643
0.70694,0.659443
0.305516,0.992735
0.97996,0.522107
0.496843,0.210721
0.0012406,0.773173
0.0758222,0.701152
0.629089,0.743324
0.423157,0.968662
0.691898,0.429646
0.438405,0.747549
0.689505,0.955619
0.823629,0.179184
0.16948,0.905532
0.968406,0.305043
0.767685,0.554266
0.213709,0.714238
0.706974,0.474626
0.996732,0.519224
0.729945,0.686934
0.460107,0.493575
0.194727,0.731186
0.47451,0.535929
0.504591,0.823816
0.253462,0.897667
0.645216,0.196488
0.152107,0.691867
0.871051,0.334721
0.240253,0.975736
0.280779,0.0405315
0.594797,0.208659
0.922898,0.0484638
0.523089,0.808506
0.32773,0.629871
0.316805,0.519822
0.0133971,0.0576751
0.788861,0.776912
0.312841,0.208124
0.0319395,0.263371
0.161038,0.817432
0.01392,0.285402
0.977268,0.806254
0.140975,0.166027
0.141763,0.848319
0.888851,0.381228
0.589888,0.422542
0.471005,0.483648
0.292154,0.512785
0.142657,0.994095
0.513917,0.619884
0.677559,0.459462
0.236374,0.527314
0.735438,0.466419
0.72979,0.549215
0.366646,0.767377
0.0527787,0.890828
0.697082,0.380567
0.546594,0.0300469
0.878366,0.838057
0.219286,0.688357
0.110898,0.767217
0.250865,0.809173
0.321958,0.581904
0.575998,0.543019
0.162902,0.464615
0.924077,0.0899148
0.617229,0.840461
0.30688,0.16045
0.709665,0.352666
0.120043,0.0366705
0.927498,0.0763116
0.456878,0.172822
0.202869,0.62458
0.462637,0.0034719
0.691829,0.0812354
0.848452,0.681923
0.491096,0.802727
0.384631,0.0993174
0.642336,0.813055
0.27767,0.960629
0.0505436,0.805238
0.645699,0.201746
0.362197,0.667772
0.0204384,0.952579
0.98925,0.071862
0.148174,0.140482
0.313304,0.916748
0.541328,0.605052
0.608524,0.516173
0.597409,0.00396585
0.685889,0.300352
0.103079,0.445861
0.545178,0.176985
0.99004,0.48771
0.448339,0.187514
0.992753,0.267709
0.469456,0.498882
0.166654,0.638452
0.591031,0.831653
0.903515,0.187093
0.327575,0.58028
0.497029,0.0516883
0.65674,0.640879
0.157052,0.038357
0.0423229,0.265264
0.565616,0.75446
0.200321,0.728212
0.905197,0.668695
0.156405,0.7455
0.933014,0.895236
0.162946,0.604744
0.103626,0.925767
0.564218,0.632402
0.464054,0.27028
0.457373,0.155249
0.73553,0.367569
0.419257,0.784948
0.425826,0.232558
0.270915,0.0759971
0.341261,0.582878
0.337339,0.313238
0.0414497,0.906877
0.575572,0.53766
0.28316,0.946646
0.841883,0.731977
0.33672,0.216174
0.141941,0.00482862
0.63723,0.440346
0.710626,0.706159
0.861408,0.101284
0.468853,0.167999
0.952947,0.596937
0.829496,0.88811
0.964108,0.378773
0.961652,0.100411
0.413649,0.305368
0.212245,0.29899
0.83665,0.455098
0.401745,0.787817
0.519794,0.11981
0.335984,0.243628
0.248456,0.856514
0.296861,0.477925
0.184084,0.885687
0.986971,0.0074871
0.175486,0.0454915
0.642429,0.455824
0.343935,0.128433
0.507207,0.471924
0.572335,0.308042
0.613411,0.468858
0.767849,0.985984
0.441082,0.825656
0.613473,0.604499
0.724309,0.842827
0.086455,0.133267
0.989781,0.0602933
0.538218,0.334911
0.220598,0.286642
0.294129,0.722302
0.767793,0.207569
0.663393,0.469615
0.598049,0.410222
0.882146,0.00732811
0.31537,0.105256
0.574114,0.454482
0.440465,0.928781
0.754437,0.341962
0.946461,0.881548
0.724375,0.36791
0.501176,0.670771
0.731064,0.81083
0.145741,0.490957
0.777599,0.269282
0.991583,0.366339
0.573908,0.0717282
0.541344,0.759377
0.169599,0.237302
0.24463,0.139392
0.244648,0.0517449
0.506226,0.56
0.488781,0.818762
0.160724,0.946692
0.82824,0.243218
0.611128,0.107185
0.777956,0.552615
0.363444,0.112304
0.603262,0.50902
0.778302,0.509186
0.875525,0.380861
0.452589,0.769885
0.529262,0.449434
0.686735,0.993933
0.133325,0.69886
0.750605,0.931365
0.491366,0.377973
0.196735,0.256832
0.203523,0.980147
0.223365,0.357459
0.464644,0.0317631
0.584378,0.834493
0.946797,0.2426
0.75162,0.947822
0.457008,0.550059
0.93092,0.529922
0.299807,0.332533
0.781967,0.383509
0.377442,0.829068
0.527929,0.468702
0.400067,0.510767
0.88874,0.278534
0.535365,0.891433
0.87158,0.0854747
0.442934,0.738889
0.770652,0.0949454
0.929439,0.907578
0.150178,0.355029
0.302851,0.876236
0.426295,0.901798
0.43172,0.759859
0.0923923,0.357215
0.740724,0.731527
0.560595,0.874359
0.343061,0.118166
0.628933,0.088524
0.367058,0.743128
0.634561,0.517673
0.603148,0.902423
0.641312,0.506142
0.601087,0.0460813
0.953659,0.411963
0.766993,0.530526
0.406762,0.103837
0.00563576,0.0698441
0.829703,0.833057
0.190272,0.437356
0.168883,0.922096
0.796455,0.930996
0.0491619,0.729478
0.818002,0.139516
0.882644,0.678095
0.195768,0.18506
0.0874828,0.517206
0.0233471,0.798916
0.844997,0.728794
0.140758,0.624434
0.15496,0.798656
0.902494,0.907751
0.977595,0.561721
0.394778,0.90813
0.345485,0.807298
0.729393,0.585049
0.516045,0.514368
0.243846,0.525848
0.665364,0.565207
0.243302,0.0618483
0.246908,0.548008
0.0652133,0.43907
0.237986,0.334391
0.0631854,0.0885604
0.712994,0.0829829
0.881639,0.203943
0.111694,0.867954
0.429675,0.784133
0.692262,0.0892884
0.896586,0.824453
0.409502,0.0377478
0.552116,0.62598
0.151828,0.925547
0.490754,0.795962
0.85781,0.817191
0.365199,0.734057
0.173127,0.104718
0.439109,0.430412
0.518973,0.411113
0.494095,0.502295
0.706238,0.231967
0.099921,0.375735
0.159868,0.817932
0.90722,0.529596
0.354049,0.85213
0.889878,0.803806
0.429786,0.763551
0.689098,0.441994
0.237956,0.581614
0.398805,0.179852
0.913909,0.0957659
0.200484,0.764004
0.194417,0.0870359
0.498148,0.639594
0.141889,0.71339
0.945357,0.992244
0.367979,0.848127
0.666058,0.0452778
0.574874,0.527846
0.379976,0.573279
0.377085,0.928923
0.692473,0.269854
0.711848,0.806871
0.388485,0.381571
0.561424,0.949804
0.0455695,0.78729
0.551295,0.475333
0.562369,0.246054
0.885648,0.745712
0.459101,0.0605172
0.0527611,0.0275362
0.875663,0.404458
0.449736,0.42074
0.948586,0.541721
0.115,0.0246098
0.953532,0.328562
0.598417,0.492085
0.298956,0.646006
0.0275767,0.310264
0.260068,0.687442
0.474732,0.589
0.0643332,0.305638
0.551691,0.026027
0.771739,0.626702
0.687219,0.437339
0.464875,0.23084
0.635298,0.73998
0.16072,0.340538
0.882259,0.0850344
0.109644,0.109306
0.437868,0.997259
0.489344,0.0631765
0.709182,0.0362849
0.346549,0.788301
0.475742,0.736759
0.325759,0.606617
0.912255,0.950474
0.976501,0.390092
0.0167942,0.463946
0.901285,0.74824
0.97908,0.704013
0.443993,0.366161
0.706699,0.614379
0.699413,0.604713
0.714019,0.588958
0.586218,0.809057
0.872234,0.151888
0.188172,0.075562
0.863863,0.581416
0.318175,0.534722
0.141339,0.339605
0.29008,0.643934
0.0340261,0.0535944
0.517541,0.266581
0.014821,0.0508203
0.754833,0.418826
0.784987,0.993901
0.60828,0.198827
0.80354,0.491686
0.0806439,0.307693
0.11675,0.517559
0.669447,0.666861
0.742423,0.988984
0.5704,0.857619
0.392341,0.606286
0.945891,0.888574
0.532508,0.533681
0.587275,0.235971
0.502552,0.566534
0.617354,0.104816
0.523642,0.517373
0.511274,0.372188
0.571014,0.308629
0.800315,0.119554
0.427247,0.374554
0.892114,0.880959
0.54782,0.543997
0.532981,0.56156
0.41918,0.290244
0.89653,0.10338
0.991954,0.811521
0.345201,0.842421
0.0783924,0.524462
0.0909957,0.932476
0.0372921,0.580944
0.098317,0.70835
0.0805372,0.560934
0.869563,0.609591
0.729145,0.651552
0.026106,0.669878
0.550837,0.156392
0.700389,0.91822
0.47978,0.098657
0.388901,0.233369
0.336749,0.89896
0.710481,0.285431
0.127852,0.328703
0.853165,0.0556819
0.988158,0.206245
0.787189,0.944161
0.652511,0.0254502
0.586384,0.885506
0.495097,0.733048
0.384599,0.455948
0.125826,0.224242
0.380634,0.410705
0.328925,0.676662
0.775319,0.0810222
0.314391,0.808705
0.707665,0.16422
0.449651,0.65114
0.979844,0.418145
0.473827,0.577503
0.783748,0.833009
0.77717,0.461985
0.487435,0.570937
0.456443,0.42968
0.162728,0.0738198
0.529767,0.95154
0.175782,0.547327
0.958033,0.655593
0.332255,0.556416
0.637438,0.286957
0.0956624,0.107575
0.271795,0.951829
0.60297,0.803327
0.221472,0.721446
0.298949,0.582813
0.415822,0.695299
0.157284,0.0826969
0.653634,0.192992
0.622672,0.64472
0.71854,0.110077
0.0616166,0.7854
0.332728,0.248307
0.9039,0.237398
0.793814,0.29076
0.577718,0.236155
0.34373,0.431252
0.383081,0.67338
0.476707,0.615525
0.33697,0.986051
0.568864,0.698179
0.393478,0.635919
0.718616,0.984687
0.177679,0.550763
0.195482,0.37225
0.482327,0.800351
0.585751,0.914022
0.162329,0.543943
0.781342,0.918479
0.209239,0.0662287
0.302384,0.575156
0.00640772,0.786957
0.460337,0.646114
0.261638,0.389489
0.37554,0.937044
0.635224,0.598608
0.234528,0.944404
0.929091,0.0287018
0.579464,0.953144
0.325394,0.106769
0.90712,0.774947
0.688969,0.807721
0.351664,0.492872
0.411351,0.851298
0.917526,0.133005
0.708161,0.62059
0.407547,0.21991
0.866024,0.714569
0.104058,0.867885
0.804929,0.127662
0.72627,0.479597
0.424001,0.440153
0.468855,0.960798
0.913942,0.353092
0.459861,0.0483191
0.823266,0.239336
0.0470564,0.366982
0.859853,0.512235
0.363532,0.39872
0.531726,0.271204
0.891795,0.281059
0.500969,0.239887
0.954456,0.299342
0.167227,0.366993
0.494654,0.0585138
0.538111,0.972156
0.412309,0.220925
0.181723,0.962113
0.315205,0.881163
0.929483,0.0956647
0.335,0.775066
0.142047,0.752748
0.264983,0.382057
